# Variable: log_tau
# Sample shape: (5000, 2)
# Date: 2016-06-30 17:13:55.329451
-8.203643790916433920e-01,-5.402281797965245325e+00
-8.203643790916433920e-01,-5.402281797965245325e+00
-8.203643790916433920e-01,-5.402281797965245325e+00
-8.203643790916433920e-01,-5.402281797965245325e+00
-8.203643790916433920e-01,-5.402281797965245325e+00
-8.203643790916433920e-01,-5.402281797965245325e+00
-8.203643790916433920e-01,-5.402281797965245325e+00
-8.318444559917118619e-01,-5.404733573416194758e+00
-8.587592180775373008e-01,-5.414901519563248833e+00
-8.587592180775373008e-01,-5.414901519563248833e+00
-8.653957034457813169e-01,-5.407047638569453696e+00
-8.562399177823638574e-01,-5.405148666983436101e+00
-8.562399177823638574e-01,-5.405148666983436101e+00
-8.548180255979319631e-01,-5.461489367579035914e+00
-8.571641641729336181e-01,-5.524691889269202960e+00
-8.571641641729336181e-01,-5.524691889269202960e+00
-8.571641641729336181e-01,-5.524691889269202960e+00
-8.571641641729336181e-01,-5.524691889269202960e+00
-8.571641641729336181e-01,-5.524691889269202960e+00
-8.760946675515028925e-01,-5.557856521057235710e+00
-8.760946675515028925e-01,-5.557856521057235710e+00
-8.760946675515028925e-01,-5.557856521057235710e+00
-8.660379472699083481e-01,-5.535039925669444472e+00
-8.660379472699083481e-01,-5.535039925669444472e+00
-8.899395133047681705e-01,-5.532707011099664562e+00
-8.899395133047681705e-01,-5.532707011099664562e+00
-8.848263753485575700e-01,-5.528694579197876102e+00
-8.848263753485575700e-01,-5.528694579197876102e+00
-9.017869778834362027e-01,-5.532814392409860282e+00
-9.017869778834362027e-01,-5.532814392409860282e+00
-9.017869778834362027e-01,-5.532814392409860282e+00
-9.079552343531922531e-01,-5.513668265979950078e+00
-9.079552343531922531e-01,-5.513668265979950078e+00
-9.079552343531922531e-01,-5.513668265979950078e+00
-9.079552343531922531e-01,-5.513668265979950078e+00
-9.079552343531922531e-01,-5.513668265979950078e+00
-9.200144997950727710e-01,-5.529971884600715093e+00
-8.970917760296166499e-01,-5.472832519776713589e+00
-8.970917760296166499e-01,-5.472832519776713589e+00
-8.970917760296166499e-01,-5.472832519776713589e+00
-8.970917760296166499e-01,-5.472832519776713589e+00
-8.970917760296166499e-01,-5.472832519776713589e+00
-8.970917760296166499e-01,-5.472832519776713589e+00
-8.970917760296166499e-01,-5.472832519776713589e+00
-9.013099053730916355e-01,-5.520298060698238807e+00
-9.013099053730916355e-01,-5.520298060698238807e+00
-9.013099053730916355e-01,-5.520298060698238807e+00
-9.013099053730916355e-01,-5.520298060698238807e+00
-9.013099053730916355e-01,-5.520298060698238807e+00
-9.013099053730916355e-01,-5.520298060698238807e+00
-9.013099053730916355e-01,-5.520298060698238807e+00
-9.013099053730916355e-01,-5.520298060698238807e+00
-9.013099053730916355e-01,-5.520298060698238807e+00
-9.013099053730916355e-01,-5.520298060698238807e+00
-9.013099053730916355e-01,-5.520298060698238807e+00
-9.013099053730916355e-01,-5.520298060698238807e+00
-9.013099053730916355e-01,-5.520298060698238807e+00
-9.013099053730916355e-01,-5.520298060698238807e+00
-9.013099053730916355e-01,-5.520298060698238807e+00
-9.264786374637556943e-01,-5.513996820815271427e+00
-9.264786374637556943e-01,-5.513996820815271427e+00
-9.264786374637556943e-01,-5.513996820815271427e+00
-9.264786374637556943e-01,-5.513996820815271427e+00
-9.264786374637556943e-01,-5.513996820815271427e+00
-9.264786374637556943e-01,-5.513996820815271427e+00
