De_R0,De_R0_std,De_a1,De_a2,De_a3,De_a4,De_a5,De_a_std1,De_a_std2,De_a_std3,De_a_std4,De_a_std5,De_m_1,De_m_2,De_m_3,De_m_4,De_m_5,De_m_6,De_m_7,De_m_8,De_m_9,De_m_10,De_m_11,De_m_12,De_m_13,De_m_14,De_m_15,De_m_16,De_m_17,De_m_18,De_m_19,De_m_20,De_m_21,De_m_22,De_m_23,De_m_24,De_m_25,De_m_26,De_m_27,De_m_28,De_m_29,De_m_30,De_m_31,De_m_32,De_m_33,De_m_34,De_m_35,De_m_36,De_m__std1,De_m__std2,De_m__std3,De_m__std4,De_m__std5,De_m__std6,De_m__std7,De_m__std8,De_m__std9,De_m__std10,De_m__std11,De_m__std12,De_m__std13,De_m__std14,De_m__std15,De_m__std16,De_m__std17,De_m__std18,De_m__std19,De_m__std20,De_m__std21,De_m__std22,De_m__std23,De_m__std24,De_m__std25,De_m__std26,De_m__std27,De_m__std28,De_m__std29,De_m__std30,De_m__std31,De_m__std32,De_m__std33,De_m__std34,De_m__std35,De_m__std36,De_mean_tau,De_mean_tau_std,De_total_m,De_total_m_std
2.335636497256923467e+05,1.706988784475143348e+03,1.376690102080789339e-02,-2.702377761369775550e-03,-4.704187197383544704e-03,-1.402798465316881348e-04,2.815643596134363496e-04,4.038645893239687832e-04,7.457087176345265477e-04,3.307258458944778651e-04,3.329858327285483322e-04,6.089531653222042995e-05,1.031868154679408262e-01,8.333374519548797377e-02,6.638071990220488494e-02,5.206692247741458862e-02,4.014234788171684026e-02,3.036780314721576265e-02,2.251490737737097889e-02,1.636609174707509204e-02,1.171459950262682473e-02,8.364485961732032182e-03,6.130618513506359835e-03,4.838676618472603948e-03,4.325151808565763124e-03,4.437347687128689357e-03,5.033379928912175630e-03,5.982176280080604182e-03,7.163476558199431340e-03,8.467832652252961501e-03,9.796608522625375320e-03,1.106198020112076318e-02,1.218693579093531147e-02,1.310527546670284607e-02,1.376161147442726829e-02,1.411136813155876128e-02,1.412078182693459957e-02,1.376690102080789339e-02,1.303758624484030633e-02,1.193151010210693336e-02,1.045815726708530097e-02,8.637824485659230389e-03,6.501620575135705175e-03,4.091466424219470516e-03,1.460094993025921363e-03,-1.328948686917923736e-03,-4.201307512677028046e-03,-7.071812309904239660e-03,5.415379897986973522e-03,3.884009945241548561e-03,2.678232371057131210e-03,1.768012872269204578e-03,1.135401447942260616e-03,7.757910601827660646e-04,6.532954938549194413e-04,6.453373491136422425e-04,6.407577912167408251e-04,6.001213482551894527e-04,5.230725010933103686e-04,4.251664169277788018e-04,3.331520814453513019e-04,2.865156494489432362e-04,3.115050546195685319e-04,3.818545965360626193e-04,4.585450031731648371e-04,5.196295367036889460e-04,5.550458370014729010e-04,5.612574509240673016e-04,5.394399915998374616e-04,4.954445485366014987e-04,4.409043378760254899e-04,3.946003843985825682e-04,3.789600545751240055e-04,4.038645893239687832e-04,4.541883942331440775e-04,5.023642793473611506e-04,5.233291585431640606e-04,5.016691982703880065e-04,4.495195802211080340e-04,4.684002903618134247e-04,7.335408414005645380e-04,1.272154999021816828e-03,2.064107866997230874e-03,3.122883946816685293e-03,1.986420674683952448e-01,5.168923787130574876e-03,1.862245820684203801e-01,4.085591460363258327e-03
