De_R0,De_R0_std,De_a1,De_a2,De_a3,De_a4,De_a5,De_a_std1,De_a_std2,De_a_std3,De_a_std4,De_a_std5,De_m_1,De_m_2,De_m_3,De_m_4,De_m_5,De_m_6,De_m_7,De_m_8,De_m_9,De_m_10,De_m_11,De_m_12,De_m_13,De_m_14,De_m_15,De_m_16,De_m_17,De_m_18,De_m_19,De_m_20,De_m_21,De_m_22,De_m_23,De_m_24,De_m_25,De_m_26,De_m_27,De_m_28,De_m_29,De_m_30,De_m_31,De_m_32,De_m_33,De_m_34,De_m_35,De_m_36,De_m__std1,De_m__std2,De_m__std3,De_m__std4,De_m__std5,De_m__std6,De_m__std7,De_m__std8,De_m__std9,De_m__std10,De_m__std11,De_m__std12,De_m__std13,De_m__std14,De_m__std15,De_m__std16,De_m__std17,De_m__std18,De_m__std19,De_m__std20,De_m__std21,De_m__std22,De_m__std23,De_m__std24,De_m__std25,De_m__std26,De_m__std27,De_m__std28,De_m__std29,De_m__std30,De_m__std31,De_m__std32,De_m__std33,De_m__std34,De_m__std35,De_m__std36,De_mean_tau,De_mean_tau_std,De_total_m,De_total_m_std
9.583765376063142321e+04,3.598512860679691130e+02,7.406931163756451386e-03,-3.274425380023811109e-03,-1.924429014788833206e-03,6.081494175599240232e-04,2.676610556624769446e-04,1.763501438105837796e-04,3.189009632598362068e-04,1.677588896318322066e-04,1.596053130625669733e-04,2.906062301245518630e-05,6.693781528823085358e-02,5.361449114591501641e-02,4.239759821556711439e-02,3.307479033256436468e-02,2.544399951688465500e-02,1.931343597299499046e-02,1.450158808994132797e-02,1.083722244126838000e-02,8.159383785087169841e-03,6.317395064030713846e-03,5.170857405275338520e-03,4.589650120534326250e-03,4.453930706057161563e-03,4.654134842630330837e-03,5.090976395581089248e-03,5.675447414771126430e-03,6.328818134596425962e-03,6.982636973999252310e-03,7.578730536453900067e-03,8.069203609966150992e-03,8.416439167093369908e-03,8.593098364918864626e-03,8.582120545067727438e-03,8.376723233699968213e-03,7.980402141517569520e-03,7.406931163756451386e-03,6.680362380188442813e-03,5.835026055127955254e-03,4.915530637424460857e-03,3.976762760461538364e-03,3.083887242165713263e-03,2.312347084997389956e-03,1.747863475954343970e-03,1.486435786574110893e-03,1.634341572930078038e-03,2.308136575632817582e-03,2.649321948028425348e-03,1.899238149678300711e-03,1.302935821805273862e-03,8.446606379237489885e-04,5.141057380522174843e-04,3.130045764691974917e-04,2.470917337711016153e-04,2.611249699194639201e-04,2.800151508407949818e-04,2.785665852348634484e-04,2.567783826036788147e-04,2.223519682742469683e-04,1.864801561522199422e-04,1.627619365267055876e-04,1.615144044440764814e-04,1.795919916757170978e-04,2.045153163613284671e-04,2.258643312345789001e-04,2.378578889879812749e-04,2.381303528179423950e-04,2.268732454029882351e-04,2.067221711933379925e-04,1.832260177494014872e-04,1.652570632588968257e-04,1.623365107665670473e-04,1.763501438105837796e-04,1.982482716823084760e-04,2.152635260731468390e-04,2.166059820604060904e-04,1.971638749146857942e-04,1.724389034445934874e-04,2.165718339576593694e-04,3.902622810793878990e-04,6.800808020392657381e-04,1.084149321111133090e-03,1.613812015372892254e-03,1.151288400633662251e-01,1.986511008536932712e-03,1.241869251838464000e-01,1.761996656492389578e-03
