Sample_ID,Z_max,Input_c_exponent,Unnamed: 2,DD_tau0,DD_tau1,DD_tau2,DD_tau3,DD_tau4,DD_tau5,DD_tau6,DD_tau7,DD_tau8,DD_tau9,DD_tau10,DD_tau11,DD_tau12,DD_tau13,DD_tau14,DD_tau15,DD_tau16,DD_tau17,DD_tau18,DD_tau19,DD_tau20,DD_tau21,DD_tau22,DD_tau23,DD_tau24,DD_tau25,DD_tau26,DD_tau27,DD_tau28,DD_tau29,DD_tau30,DD_tau31,DD_tau32,DD_tau33,DD_tau34,DD_tau35,DD_tau36,DD_tau37,DD_tau38,DD_tau39,DD_tau40,DD_tau41,DD_tau42,DD_tau43,DD_tau44,DD_tau45,DD_tau46,DD_tau47,DD_tau48,DD_tau49DD_NRMSE_i,DD_NRMSE_i_std,DD_NRMSE_r,DD_NRMSE_r_std,DD_R0,DD_R0_std,DD_U_tau,DD_U_tau_std,DD_a_0,DD_a_0_std,DD_a_1,DD_a_1_std,DD_a_2,DD_a_2_std,DD_a_3,DD_a_3_std,DD_a_4,DD_a_4_std,DD_half_tau,DD_half_tau_std,DD_m_i_0,DD_m_i_0_std,DD_m_i_1,DD_m_i_1_std,DD_m_i_2,DD_m_i_2_std,DD_m_i_3,DD_m_i_3_std,DD_m_i_4,DD_m_i_4_std,DD_m_i_5,DD_m_i_5_std,DD_m_i_6,DD_m_i_6_std,DD_m_i_7,DD_m_i_7_std,DD_m_i_8,DD_m_i_8_std,DD_m_i_9,DD_m_i_9_std,DD_m_i_10,DD_m_i_10_std,DD_m_i_11,DD_m_i_11_std,DD_m_i_12,DD_m_i_12_std,DD_m_i_13,DD_m_i_13_std,DD_m_i_14,DD_m_i_14_std,DD_m_i_15,DD_m_i_15_std,DD_m_i_16,DD_m_i_16_std,DD_m_i_17,DD_m_i_17_std,DD_m_i_18,DD_m_i_18_std,DD_m_i_19,DD_m_i_19_std,DD_m_i_20,DD_m_i_20_std,DD_m_i_21,DD_m_i_21_std,DD_m_i_22,DD_m_i_22_std,DD_m_i_23,DD_m_i_23_std,DD_m_i_24,DD_m_i_24_std,DD_m_i_25,DD_m_i_25_std,DD_m_i_26,DD_m_i_26_std,DD_m_i_27,DD_m_i_27_std,DD_m_i_28,DD_m_i_28_std,DD_m_i_29,DD_m_i_29_std,DD_m_i_30,DD_m_i_30_std,DD_m_i_31,DD_m_i_31_std,DD_m_i_32,DD_m_i_32_std,DD_m_i_33,DD_m_i_33_std,DD_m_i_34,DD_m_i_34_std,DD_m_i_35,DD_m_i_35_std,DD_m_i_36,DD_m_i_36_std,DD_m_i_37,DD_m_i_37_std,DD_m_i_38,DD_m_i_38_std,DD_m_i_39,DD_m_i_39_std,DD_m_i_40,DD_m_i_40_std,DD_m_i_41,DD_m_i_41_std,DD_m_i_42,DD_m_i_42_std,DD_m_i_43,DD_m_i_43_std,DD_m_i_44,DD_m_i_44_std,DD_m_i_45,DD_m_i_45_std,DD_m_i_46,DD_m_i_46_std,DD_m_i_47,DD_m_i_47_std,DD_m_i_48,DD_m_i_48_std,DD_m_i_49,DD_m_i_49_std,DD_mean_tau,DD_mean_tau_std,DD_total_m,DD_total_m_std,DD_peak_tau_1,DD_peak_tau_1_std,DD_peak_m_1,DD_peak_m_1_std
AVG_SIP-MLA12-K389005_stable,44028.74,1.0,1e-07,1.5264179671752333e-07,2.3299518105153721e-07,3.5564803062231287e-07,5.428675439323859e-07,8.286427728546841e-07,1.2648552168552959e-06,1.9306977288832498e-06,2.947051702551809e-06,4.498432668969443e-06,6.8664884500429976e-06,1.0481131341546873e-05,1.5998587196060572e-05,2.4420530945486544e-05,3.7275937203149375e-05,5.689866029018305e-05,8.68511373751352e-05,0.00013257113655901095,0.00020235896477251573,0.0003088843596477481,0.00047148663634573947,0.0007196856730011521,0.0010985411419875593,0.00167683293681101,0.002559547922699539,0.003906939937054621,0.005963623316594648,0.009102981779915227,0.01389495494373139,0.02120950887920192,0.03237457542817647,0.04941713361323837,0.07543120063354622,0.1151395399326448,0.1757510624854793,0.26826957952797276,0.4094915062380428,0.6250551925273976,0.9540954763499944,1.4563484775012443,2.2229964825261956,3.393221771895329,5.1794746792312125,7.906043210907701,12.067926406393314,18.420699693267164,28.117686979742366,42.919342601287774,65.51285568595523,100.0,0.012037823476491002,0.0033079074701229446,0.017742887805770238,0.003434955177105361,43968.307069220326,189.1425221583011,8.199276085679946,0.25730885800697145,0.00019467382543658817,1.5168139089080564e-05,0.0006287701762424722,0.00010280818090706864,-0.0008357102693159682,0.00016066441370034395,-0.002603826252255537,0.00016456266599214415,0.0038589211810661096,0.0001632620789475443,4.905850231758381e-06,6.851491335636961e-08,0.2328795861724528,0.009294068766591198,0.20389683209698206,0.007896612449919425,0.1776522976576557,0.006656334185649746,0.15397468126591463,0.005561957450527071,0.1326979987967596,0.00460267879305622,0.11366158358875122,0.0037681928932973446,0.09671008644401048,0.0030487300945434568,0.08169347562821826,0.002435112557721529,0.06846703687061549,0.0019188362124801957,0.05689137336400349,0.0014921804846544004,0.04683240576474318,0.0011483171586608183,0.03816137219275573,0.000881278740403519,0.030754828231522695,0.0006853639794483312,0.024494646928085166,0.0005532603140420864,0.019268018793044656,0.00047313159054182725,0.014967451800562612,0.0004280459601725777,0.011490771388360679,0.00040046810980327505,0.008741120457720393,0.00037747778630744,0.006626959373483471,0.0003520628848714388,0.00506206596405168,0.000321653807056122,0.003965535521386839,0.00028634291090558515,0.003261780801010849,0.00024766542836112657,0.0028805320220056723,0.00020792458092291913,0.0027568368670133504,0.00016988657648140277,0.0028310604822359762,0.0001366886611815421,0.003048885477435732,0.00011166126541362259,0.003361311925934852,9.728150800682438e-05,0.003724657364615641,9.293754468083224e-05,0.004100556793920481,9.446844317346898e-05,0.004455962677851818,9.718075282911476e-05,0.0047631449439721665,9.825584008791568e-05,0.004999690983404108,9.705065391245718e-05,0.005148505650830295,9.479795632423988e-05,0.00519781126449344,9.424107708380702e-05,0.005141147606196347,9.859733874058626e-05,0.004977371921301859,0.00010953187182670273,0.004710658918732905,0.00012588241693451034,0.004350500770972481,0.0001444965087090882,0.003911707114063659,0.00016161423333774398,0.003414405047609552,0.00017359127715388888,0.002884039134773374,0.00017733248684339458,0.002351371402278391,0.00017125305496362223,0.0018524813404079367,0.000158354998798573,0.001428765903005419,0.00015467283221820162,0.001126939507474312,0.0001941275054348077,0.0009990340347781595,0.00029718447104075255,0.001102398829440574,0.00046102046381109676,0.0014997006995452332,0.0006838712643205044,0.0022589239167358876,0.0009689978264525623,0.003453370216216347,0.0013222578688709995,2.169367803900864e-05,1.1201652804950952e-07,0.5996803351366312,0.011380647362280102,0.11587229047107113,0.0048112563876521325,1.0120411007372767,0.018353226912630905
AVG_SIP-MLA12-K389046_stable,476467.5,1.0,1e-07,1.5264179671752333e-07,2.3299518105153721e-07,3.5564803062231287e-07,5.428675439323859e-07,8.286427728546841e-07,1.2648552168552959e-06,1.9306977288832498e-06,2.947051702551809e-06,4.498432668969443e-06,6.8664884500429976e-06,1.0481131341546873e-05,1.5998587196060572e-05,2.4420530945486544e-05,3.7275937203149375e-05,5.689866029018305e-05,8.68511373751352e-05,0.00013257113655901095,0.00020235896477251573,0.0003088843596477481,0.00047148663634573947,0.0007196856730011521,0.0010985411419875593,0.00167683293681101,0.002559547922699539,0.003906939937054621,0.005963623316594648,0.009102981779915227,0.01389495494373139,0.02120950887920192,0.03237457542817647,0.04941713361323837,0.07543120063354622,0.1151395399326448,0.1757510624854793,0.26826957952797276,0.4094915062380428,0.6250551925273976,0.9540954763499944,1.4563484775012443,2.2229964825261956,3.393221771895329,5.1794746792312125,7.906043210907701,12.067926406393314,18.420699693267164,28.117686979742366,42.919342601287774,65.51285568595523,100.0,0.06594181933161819,0.004812461997001724,0.025344885826383976,0.0018982993310097988,460915.8959835722,3753.456950315527,15.961041415160896,1.2122928008567655,-4.7888158425466965e-05,3.382567921598219e-05,-0.0016252489577309678,0.00024016733898711847,-0.003420664931421587,0.0004182135760854617,0.0015522729390053714,0.00037752346072376984,0.010431194976839258,0.00046563811352926367,1.0481131341546915e-05,3.738906712365782e-21,0.2744336268863197,0.020513069970402684,0.25226005494503634,0.017454714270536555,0.23119723463861036,0.014741466866607697,0.21123263107968157,0.012348524764339633,0.19235240132863016,0.010252163550528623,0.17454139439357544,0.008429796810583229,0.15778315123037695,0.006860059437942214,0.14205990474263344,0.005522920406032334,0.12735257978168388,0.0043998214272868465,0.11364079314660624,0.003473802749962788,0.10090285358421865,0.0027294731949503294,0.08911576178907885,0.0021524391166981845,0.07825521040348427,0.00172746768387234,0.06829558401747178,0.0014349173682972345,0.0592099591688184,0.0012473190143322064,0.05097010434304042,0.001130888089321202,0.04354647997339412,0.0010530939083392846,0.03690823844087514,0.0009898259949313133,0.031023224074219032,0.0009271592987108748,0.025857973149901025,0.0008592419030278143,0.021377713892136024,0.0007853985413808875,0.017546366472878577,0.0007078483063361074,0.014326543011822897,0.0006301685245889887,0.01167954757640299,0.0005562558113061196,0.009565376181792415,0.0004895310885703245,0.00794271679090455,0.00043224918726295585,0.006768949314392344,0.0003849677618157698,0.006000145610648503,0.0003464466997457697,0.005591069485805396,0.00031426028732521783,0.005495176693735084,0.00028606871039860675,0.005664614936049297,0.0002611464154391161,0.0060502238620994825,0.00024171278949637408,0.006601535068976758,0.00023329992076190898,0.007266772101511921,0.00024240682318810185,0.007992850452275458,0.00027135901560082655,0.008725377561577562,0.00031593637463961724,0.009408652817468076,0.0003682180703777839,0.009985667555736573,0.00041961562496365215,0.010398105059912274,0.0004618549400681261,0.0105863405612641,0.0004871355758414837,0.010489441238800672,0.0004886120421439166,0.01004516621927028,0.00046231034406931905,0.009189966577160907,0.0004137023914790169,0.007858985334700211,0.00037856471069870856,0.005986057461855557,0.00044786132206433936,0.003503709876334001,0.000686086160595332,0.00034316144358223245,0.0010787728201592406,-0.0035656770232132726,0.0016134739617436587,-0.008294202763126488,0.0022945979824193267,-0.013915121067491548,0.0031343925214113036,3.4659609362390714e-05,2.1910543135299548e-07,1.3514791222231248,0.026573901254916137,,,,
