# Variable: c
# Sample shape: (5000, 2)
# Date: 2016-06-30 17:13:18.597970
3.766707328735988680e-01,5.662038052563919122e-01
3.766707328735988680e-01,5.662038052563919122e-01
3.689317444789331768e-01,5.615810468637616459e-01
3.689317444789331768e-01,5.615810468637616459e-01
3.689317444789331768e-01,5.615810468637616459e-01
3.708556703427070000e-01,5.635956128560174472e-01
3.708556703427070000e-01,5.635956128560174472e-01
3.708556703427070000e-01,5.635956128560174472e-01
3.708556703427070000e-01,5.635956128560174472e-01
3.708556703427070000e-01,5.635956128560174472e-01
3.708556703427070000e-01,5.635956128560174472e-01
3.708556703427070000e-01,5.635956128560174472e-01
3.708556703427070000e-01,5.635956128560174472e-01
3.708556703427070000e-01,5.635956128560174472e-01
3.708556703427070000e-01,5.635956128560174472e-01
3.708556703427070000e-01,5.635956128560174472e-01
3.708556703427070000e-01,5.635956128560174472e-01
3.708556703427070000e-01,5.635956128560174472e-01
3.708556703427070000e-01,5.635956128560174472e-01
3.797601831637621439e-01,5.583795566521565501e-01
3.751115182276751336e-01,5.580614101835814633e-01
3.751115182276751336e-01,5.580614101835814633e-01
3.721519303259270273e-01,5.548140538964561053e-01
3.721519303259270273e-01,5.548140538964561053e-01
3.721519303259270273e-01,5.548140538964561053e-01
3.743338005179591699e-01,5.595379228392847182e-01
3.743338005179591699e-01,5.595379228392847182e-01
3.743338005179591699e-01,5.595379228392847182e-01
3.743338005179591699e-01,5.595379228392847182e-01
3.743338005179591699e-01,5.595379228392847182e-01
3.743338005179591699e-01,5.595379228392847182e-01
3.743338005179591699e-01,5.595379228392847182e-01
3.743338005179591699e-01,5.595379228392847182e-01
3.705501040323025963e-01,5.606647307252172752e-01
3.705501040323025963e-01,5.606647307252172752e-01
3.720606737957071197e-01,5.578507189424724011e-01
3.730975763211434315e-01,5.585465028464832171e-01
3.683922871420127754e-01,5.604052035049683633e-01
3.683922871420127754e-01,5.604052035049683633e-01
3.740307996232351551e-01,5.587080177226099176e-01
3.740307996232351551e-01,5.587080177226099176e-01
3.740307996232351551e-01,5.587080177226099176e-01
3.740307996232351551e-01,5.587080177226099176e-01
3.740307996232351551e-01,5.587080177226099176e-01
3.740307996232351551e-01,5.587080177226099176e-01
3.740307996232351551e-01,5.587080177226099176e-01
3.764427415070494276e-01,5.593731604860019413e-01
3.764427415070494276e-01,5.593731604860019413e-01
3.698760230608140187e-01,5.543843908236656404e-01
3.679103079572987878e-01,5.557722420301597355e-01
3.679103079572987878e-01,5.557722420301597355e-01
3.679103079572987878e-01,5.557722420301597355e-01
3.679103079572987878e-01,5.557722420301597355e-01
3.732153544969271097e-01,5.536273758316182514e-01
3.732153544969271097e-01,5.536273758316182514e-01
3.732153544969271097e-01,5.536273758316182514e-01
3.732153544969271097e-01,5.536273758316182514e-01
3.732153544969271097e-01,5.536273758316182514e-01
3.732153544969271097e-01,5.536273758316182514e-01
3.732153544969271097e-01,5.536273758316182514e-01
3.732153544969271097e-01,5.536273758316182514e-01
3.732153544969271097e-01,5.536273758316182514e-01
3.732153544969271097e-01,5.536273758316182514e-01
3.732153544969271097e-01,5.536273758316182514e-01
3.732153544969271097e-01,5.536273758316182514e-01
3.740483385340629408e-01,5.539197791526112580e-01
3.797551890695357590e-01,5.561362511549174936e-01
3.762274416090090612e-01,5.596027704836826766e-01
3.762274416090090612e-01,5.596027704836826766e-01
3.762274416090090612e-01,5.596027704836826766e-01
3.762274416090090612e-01,5.596027704836826766e-01
3.762274416090090612e-01,5.596027704836826766e-01
3.736376835198829682e-01,5.565244921498790909e-01
3.736376835198829682e-01,5.565244921498790909e-01
3.730074354084580435e-01,5.587197842134924430e-01
3.730074354084580435e-01,5.587197842134924430e-01
3.729154346880561577e-01,5.557874469754533475e-01
3.729154346880561577e-01,5.557874469754533475e-01
3.729154346880561577e-01,5.557874469754533475e-01
3.729154346880561577e-01,5.557874469754533475e-01
3.729154346880561577e-01,5.557874469754533475e-01
3.729154346880561577e-01,5.557874469754533475e-01
3.729154346880561577e-01,5.557874469754533475e-01
3.772877180292231736e-01,5.577800593762579640e-01
3.765517213604166469e-01,5.586009784801233558e-01
3.765517213604166469e-01,5.586009784801233558e-01
3.765517213604166469e-01,5.586009784801233558e-01
3.765517213604166469e-01,5.586009784801233558e-01
3.765517213604166469e-01,5.586009784801233558e-01
3.765517213604166469e-01,5.586009784801233558e-01
3.765517213604166469e-01,5.586009784801233558e-01
3.765517213604166469e-01,5.586009784801233558e-01
3.765517213604166469e-01,5.586009784801233558e-01
3.765517213604166469e-01,5.586009784801233558e-01
3.796482210166916005e-01,5.567105876600411118e-01
3.796482210166916005e-01,5.567105876600411118e-01
3.796482210166916005e-01,5.567105876600411118e-01
3.796482210166916005e-01,5.567105876600411118e-01
3.796482210166916005e-01,5.567105876600411118e-01
3.796482210166916005e-01,5.567105876600411118e-01
3.796482210166916005e-01,5.567105876600411118e-01
3.796482210166916005e-01,5.567105876600411118e-01
3.796482210166916005e-01,5.567105876600411118e-01
3.748042256185710741e-01,5.597180618050586753e-01
3.748042256185710741e-01,5.597180618050586753e-01
3.748042256185710741e-01,5.597180618050586753e-01
3.748042256185710741e-01,5.597180618050586753e-01
3.752007272147703243e-01,5.620367306739864066e-01
3.752007272147703243e-01,5.620367306739864066e-01
3.818015841181437442e-01,5.659060977242496016e-01
3.818015841181437442e-01,5.659060977242496016e-01
3.818015841181437442e-01,5.659060977242496016e-01
3.818015841181437442e-01,5.659060977242496016e-01
3.818015841181437442e-01,5.659060977242496016e-01
3.818015841181437442e-01,5.659060977242496016e-01
3.818015841181437442e-01,5.659060977242496016e-01
3.787976777267431649e-01,5.647083002163706400e-01
3.787976777267431649e-01,5.647083002163706400e-01
3.787976777267431649e-01,5.647083002163706400e-01
3.787976777267431649e-01,5.647083002163706400e-01
3.787976777267431649e-01,5.647083002163706400e-01
3.787976777267431649e-01,5.647083002163706400e-01
3.756886199749516764e-01,5.680785223548251439e-01
3.747586889010116606e-01,5.669209615559539506e-01
3.747586889010116606e-01,5.669209615559539506e-01
3.747586889010116606e-01,5.669209615559539506e-01
3.747586889010116606e-01,5.669209615559539506e-01
3.747586889010116606e-01,5.669209615559539506e-01
3.794098856434441891e-01,5.668622147126417543e-01
3.794098856434441891e-01,5.668622147126417543e-01
3.823545992053399845e-01,5.699010326787669056e-01
3.823545992053399845e-01,5.699010326787669056e-01
3.823545992053399845e-01,5.699010326787669056e-01
3.823545992053399845e-01,5.699010326787669056e-01
3.823545992053399845e-01,5.699010326787669056e-01
3.787619076070284918e-01,5.667914148267152452e-01
3.787619076070284918e-01,5.667914148267152452e-01
3.787619076070284918e-01,5.667914148267152452e-01
3.763635502106358888e-01,5.706282201400174614e-01
3.763635502106358888e-01,5.706282201400174614e-01
3.763635502106358888e-01,5.706282201400174614e-01
3.763635502106358888e-01,5.706282201400174614e-01
3.763635502106358888e-01,5.706282201400174614e-01
3.759237244733502070e-01,5.697043130634306118e-01
3.759237244733502070e-01,5.697043130634306118e-01
3.759237244733502070e-01,5.697043130634306118e-01
3.759237244733502070e-01,5.697043130634306118e-01
3.759237244733502070e-01,5.697043130634306118e-01
3.759237244733502070e-01,5.697043130634306118e-01
3.759237244733502070e-01,5.697043130634306118e-01
3.761424139055611904e-01,5.704151912317115825e-01
3.756046179804002350e-01,5.710659508552697883e-01
3.756046179804002350e-01,5.710659508552697883e-01
3.756046179804002350e-01,5.710659508552697883e-01
3.756046179804002350e-01,5.710659508552697883e-01
3.756046179804002350e-01,5.710659508552697883e-01
3.756046179804002350e-01,5.710659508552697883e-01
3.756046179804002350e-01,5.710659508552697883e-01
3.756046179804002350e-01,5.710659508552697883e-01
3.756046179804002350e-01,5.710659508552697883e-01
3.756046179804002350e-01,5.710659508552697883e-01
3.756046179804002350e-01,5.710659508552697883e-01
3.677458023692652400e-01,5.726905655498680803e-01
3.697265456233493341e-01,5.719458183172138055e-01
3.697265456233493341e-01,5.719458183172138055e-01
3.697265456233493341e-01,5.719458183172138055e-01
3.697265456233493341e-01,5.719458183172138055e-01
3.697265456233493341e-01,5.719458183172138055e-01
3.697265456233493341e-01,5.719458183172138055e-01
3.697265456233493341e-01,5.719458183172138055e-01
3.697265456233493341e-01,5.719458183172138055e-01
3.697265456233493341e-01,5.719458183172138055e-01
3.700048537393829662e-01,5.698467011539107840e-01
3.700048537393829662e-01,5.698467011539107840e-01
3.732473837534227568e-01,5.708319028359943870e-01
3.732473837534227568e-01,5.708319028359943870e-01
3.808092637071703312e-01,5.741094553117813692e-01
3.808092637071703312e-01,5.741094553117813692e-01
