# ID,De_R0,De_R0_std,De_a1,De_a2,De_a3,De_a4,De_a5,De_a_std1,De_a_std2,De_a_std3,De_a_std4,De_a_std5,De_m_1,De_m_2,De_m_3,De_m_4,De_m_5,De_m_6,De_m_7,De_m_8,De_m_9,De_m_10,De_m_11,De_m_12,De_m_13,De_m_14,De_m_15,De_m_16,De_m_17,De_m_18,De_m_19,De_m_20,De_m_21,De_m_22,De_m_23,De_m_24,De_m_25,De_m_26,De_m_27,De_m_28,De_m_29,De_m_30,De_m_31,De_m_32,De_m_33,De_m_34,De_m_35,De_m_36,De_m__std1,De_m__std2,De_m__std3,De_m__std4,De_m__std5,De_m__std6,De_m__std7,De_m__std8,De_m__std9,De_m__std10,De_m__std11,De_m__std12,De_m__std13,De_m__std14,De_m__std15,De_m__std16,De_m__std17,De_m__std18,De_m__std19,De_m__std20,De_m__std21,De_m__std22,De_m__std23,De_m__std24,De_m__std25,De_m__std26,De_m__std27,De_m__std28,De_m__std29,De_m__std30,De_m__std31,De_m__std32,De_m__std33,De_m__std34,De_m__std35,De_m__std36,De_mean_tau,De_mean_tau_std,De_total_m,De_total_m_std
SIP-K389170_avg,233563.649726,1706.98878448,0.0137669010208,-0.00270237776137,-0.00470418719738,-0.000140279846532,0.000281564359613,0.000403864589324,0.000745708717635,0.000330725845894,0.000332985832729,6.08953165322e-05,0.103186815468,0.0833337451955,0.0663807199022,0.0520669224774,0.0401423478817,0.0303678031472,0.0225149073774,0.0163660917471,0.0117145995026,0.00836448596173,0.00613061851351,0.00483867661847,0.00432515180857,0.00443734768713,0.00503337992891,0.00598217628008,0.0071634765582,0.00846783265225,0.00979660852263,0.0110619802011,0.0121869357909,0.0131052754667,0.0137616114744,0.0141113681316,0.0141207818269,0.0137669010208,0.0130375862448,0.0119315101021,0.0104581572671,0.00863782448566,0.00650162057514,0.00409146642422,0.00146009499303,-0.00132894868692,-0.00420130751268,-0.0070718123099,0.00541537989799,0.00388400994524,0.00267823237106,0.00176801287227,0.00113540144794,0.000775791060183,0.000653295493855,0.000645337349114,0.000640757791217,0.000600121348255,0.000523072501093,0.000425166416928,0.000333152081445,0.000286515649449,0.00031150505462,0.000381854596536,0.000458545003173,0.000519629536704,0.000555045837001,0.000561257450924,0.0005394399916,0.000495444548537,0.000440904337876,0.000394600384399,0.000378960054575,0.000403864589324,0.000454188394233,0.000502364279347,0.000523329158543,0.00050166919827,0.000449519580221,0.000468400290362,0.000733540841401,0.00127215499902,0.002064107867,0.00312288394682,0.198642067468,0.00516892378713,0.186224582068,0.00408559146036
SIP-K389172_avg,259583.885615,3333.97948895,0.01720106158,-0.0108320237803,-0.00352696225372,0.00191371010242,0.000516571152167,0.000971966157488,0.00174491823267,0.000699777926625,0.000752826185318,0.000139094765463,0.0668303314398,0.0505099946826,0.0374174236208,0.0271783225316,0.0194382320246,0.0138625290413,0.0101364268557,0.007964975074,0.00707305963459,0.00720540280813,0.00812656319753,0.00962093573793,0.0114927516967,0.0135660786735,0.0156848206003,0.017712717741,0.0195333466922,0.0210501203823,0.0221862880723,0.0228849353552,0.0231089841564,0.0228411927334,0.0220841556761,0.0208603039065,0.019211904679,0.01720106158,0.0149097145285,0.0124396397754,0.00991244990396,0.00746959382978,0.0052723568006,0.00350186039644,0.00235906252954,0.0020647574444,0.00285957571776,0.0050039842586,0.0116369907803,0.00812248208913,0.00535283333388,0.00326689808716,0.00186732556531,0.00128889785412,0.00140564400395,0.00164937575927,0.00177628972406,0.00176384119185,0.00164523618615,0.00146950305335,0.00129256638768,0.00117026463442,0.00113831681965,0.00118823846962,0.00127671707394,0.00135823118694,0.00140178398585,0.00139180424842,0.00132585444801,0.00121396887237,0.00108042198856,0.000966280784379,0.000921924258755,0.000971966157488,0.00108442635391,0.00119457036261,0.00123810783617,0.0011627819579,0.000947792308278,0.000743326175155,0.00117197658026,0.00235170471803,0.00410870305339,0.00645935726632,0.093336599346,0.00389939397253,0.32377099572,0.0124508652795
SIP-K389173_avg,103893.247129,350.575218128,0.00342609088171,-0.000895882384664,-0.000628901314809,0.000316510768677,0.000166749060276,0.000108382736755,0.000129871889139,0.000119349729582,9.27491529704e-05,1.62808625317e-05,0.0568372865224,0.0467502190605,0.0380928638924,0.0307299391828,0.0245325662606,0.0193782696186,0.0151509769134,0.0117410189655,0.00904512975952,0.00696644644372,0.00541450933045,0.00430526189594,0.0035610507803,0.00311062578761,0.00288913988581,0.00283814920679,0.00290561304635,0.00304589386418,0.00321975728392,0.00339437209309,0.00354331024316,0.00364654684949,0.00369046019135,0.00366783171195,0.0035778460184,0.00342609088171,0.00322455723683,0.00299163918261,0.00275213398182,0.00253724206115,0.00238456701119,0.00233811558645,0.00244829770536,0.00277192645026,0.00337221806741,0.00431879196697,0.0015886525879,0.0011628987117,0.000822512570871,0.000558651651457,0.000364642692228,0.000237313043577,0.000174677745654,0.00016003772336,0.000161515232426,0.000159274602491,0.00014809778052,0.000128977096142,0.000104979330443,7.99501759586e-05,5.84585886792e-05,4.58887203086e-05,4.46784544349e-05,4.93682393633e-05,5.34834751573e-05,5.45714614938e-05,5.35050289595e-05,5.38194944442e-05,5.99918073729e-05,7.33331495565e-05,9.09200643841e-05,0.000108382736755,0.000121556020631,0.000127155960771,0.000124551280019,0.000121742169928,0.000145427221578,0.000224596624041,0.000364558877315,0.000565831740386,0.000833465635363,0.00117538319996,0.0911475963967,0.00127476290122,0.0623275222025,0.000828490311931
SIP-K389174_avg,95837.6537606,359.851286068,0.00740693116376,-0.00327442538002,-0.00192442901479,0.00060814941756,0.000267661055662,0.000176350143811,0.00031890096326,0.000167758889632,0.000159605313063,2.90606230125e-05,0.0669378152882,0.0536144911459,0.0423975982156,0.0330747903326,0.0254439995169,0.019313435973,0.0145015880899,0.0108372224413,0.00815938378509,0.00631739506403,0.00517085740528,0.00458965012053,0.00445393070606,0.00465413484263,0.00509097639558,0.00567544741477,0.0063288181346,0.006982636974,0.00757873053645,0.00806920360997,0.00841643916709,0.00859309836492,0.00858212054507,0.0083767232337,0.00798040214152,0.00740693116376,0.00668036238019,0.00583502605513,0.00491553063742,0.00397676276046,0.00308388724217,0.002312347085,0.00174786347595,0.00148643578657,0.00163434157293,0.00230813657563,0.00264932194803,0.00189923814968,0.00130293582181,0.000844660637924,0.000514105738052,0.000313004576469,0.000247091733771,0.000261124969919,0.000280015150841,0.000278566585235,0.000256778382604,0.000222351968274,0.000186480156152,0.000162761936527,0.000161514404444,0.000179591991676,0.000204515316361,0.000225864331235,0.000237857888988,0.000238130352818,0.000226873245403,0.000206722171193,0.000183226017749,0.000165257063259,0.000162336510767,0.000176350143811,0.000198248271682,0.000215263526073,0.00021660598206,0.000197163874915,0.000172438903445,0.000216571833958,0.000390262281079,0.000680080802039,0.00108414932111,0.00161381201537,0.115128840063,0.00198651100854,0.124186925184,0.00176199665649
SIP-K389175_avg,41238.9018087,316.147979579,0.00668934669807,-0.00424130713023,-0.00133533149446,0.000932444988028,0.000269156760504,0.000365955884803,0.000634884378107,0.000299496955283,0.000278961563468,5.00983105149e-05,0.0461799467995,0.0360402325718,0.0276970349458,0.0209522242201,0.0156180063132,0.011516922763,0.00848185072699,0.00635600298241,0.004992927926,0.00425650957411,0.00402096756273,0.00417085714743,0.00460106920337,0.00521683022535,0.00593370232775,0.00667758324454,0.00738470632933,0.0080016405553,0.00848529051526,0.0088028964216,0.00893203410632,0.00886061502103,0.00858688623695,0.00811943044488,0.00747716595525,0.00668934669807,0.00579556222297,0.00484573769917,0.0039001339155,0.00302934728041,0.00231430982192,0.00184628918767,0.00172688864492,0.0020680470805,0.00299203900087,0.00463147453208,0.00423593753318,0.00300471297672,0.00203421759806,0.00129843020027,0.000782235536155,0.000491797262226,0.00041888686653,0.000445235812989,0.000463339291622,0.000446044026504,0.000400054437673,0.000344671287412,0.000306947078178,0.000311063504543,0.000355967551698,0.000419326440259,0.000480470426428,0.00052683535112,0.000551868458592,0.000553185146245,0.000531836355487,0.000492295475827,0.000442920055513,0.00039635394606,0.00036761098695,0.000365955884803,0.000385153494765,0.000406123365522,0.000408189599744,0.00037900527712,0.000336091217571,0.000385145051227,0.00065117131198,0.00112904457625,0.00180978003548,0.00270984584661,0.0935740037839,0.00323014094597,0.12551083555,0.00476028313213
