Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
m_0, 0.09193905339712982, 0.004266674243645228, 0.0003588534743365949, 0.08445378980789658, 0.10028089721738401, 0.08452674051901601, 0.08912405175136709, 0.09204973779941159, 0.09450819289978254, 0.10068862175479594
m_1, 0.8613302228110643, 0.09489278733637538, 0.007508004852362032, 0.6936287759101166, 0.9996243319685398, 0.6828499014737024, 0.7844608960954941, 0.8753221675029091, 0.9449627058313734, 0.9954952607922019
log_tau_0, -0.901475350616046, 0.04893859685912957, 0.003970066323138463, -0.9967061811734558, -0.8171738437436176, -1.005798492344717, -0.9276821932262813, -0.8911016255693877, -0.8700992752334175, -0.8181717035298733
log_tau_1, -5.721353567558968, 0.10576694992556415, 0.008238084823786542, -5.885750027756539, -5.519048679945852, -5.884502228983625, -5.808454369306, -5.745649158297726, -5.639484928254387, -5.510237634215232
R0, 0.9993479033157562, 0.003984891413277165, 0.0003312791524814203, 0.9912160336965365, 1.0061250173079188, 0.9914293503287653, 0.9970722710051407, 0.9989375690195428, 1.0019240080008716, 1.0079194891613026
c_0, 0.4462098184136361, 0.021379988274564787, 0.001805734315616848, 0.4083701578893113, 0.48820145293442613, 0.4026629531926358, 0.43196313882664916, 0.44631568345993233, 0.46270931928527026, 0.48580170818741225
c_1, 0.6382057789007177, 0.022940714727858257, 0.0018048343438781054, 0.5980506376473915, 0.6844589940863158, 0.5980506376473915, 0.6222082275147014, 0.6376018090283354, 0.6526254519407257, 0.6844589940863158
NRMSE_i, 0.01822979292351606, 0.006015777481272738, 0.0005089832790682597, 0.01009100557706823, 0.028802071387465378, 0.010536770258423957, 0.013435153406485871, 0.01666186435903827, 0.021739041279968698, 0.03328138733234155
NRMSE_r, 0.022137508704788863, 0.003967788814544315, 0.0003194668176247174, 0.016842255298319456, 0.03148780974397754, 0.016844259113052, 0.018984324712870218, 0.021608112714356344, 0.024262237592296614, 0.032184427383736225
