De_R0,De_R0_std,De_a1,De_a2,De_a3,De_a4,De_a5,De_a_std1,De_a_std2,De_a_std3,De_a_std4,De_a_std5,De_m_1,De_m_2,De_m_3,De_m_4,De_m_5,De_m_6,De_m_7,De_m_8,De_m_9,De_m_10,De_m_11,De_m_12,De_m_13,De_m_14,De_m_15,De_m_16,De_m_17,De_m_18,De_m_19,De_m_20,De_m_21,De_m_22,De_m_23,De_m_24,De_m_25,De_m_26,De_m_27,De_m_28,De_m_29,De_m_30,De_m_31,De_m_32,De_m_33,De_m_34,De_m_35,De_m_36,De_m__std1,De_m__std2,De_m__std3,De_m__std4,De_m__std5,De_m__std6,De_m__std7,De_m__std8,De_m__std9,De_m__std10,De_m__std11,De_m__std12,De_m__std13,De_m__std14,De_m__std15,De_m__std16,De_m__std17,De_m__std18,De_m__std19,De_m__std20,De_m__std21,De_m__std22,De_m__std23,De_m__std24,De_m__std25,De_m__std26,De_m__std27,De_m__std28,De_m__std29,De_m__std30,De_m__std31,De_m__std32,De_m__std33,De_m__std34,De_m__std35,De_m__std36,De_mean_tau,De_mean_tau_std,De_total_m,De_total_m_std
4.123890180873320787e+04,3.161479795788251295e+02,6.689346698068987691e-03,-4.241307130229736433e-03,-1.335331494457012158e-03,9.324449880283152423e-04,2.691567605043188580e-04,3.659558848030914735e-04,6.348843781070220935e-04,2.994969552829492140e-04,2.789615634679554960e-04,5.009831051489473537e-05,4.617994679946870601e-02,3.604023257179548440e-02,2.769703494576490968e-02,2.095222422011592395e-02,1.561800631320206523e-02,1.151692276297406996e-02,8.481850726992579831e-03,6.356002982410664456e-03,4.992927925995921737e-03,4.256509574113543498e-03,4.020967562732893560e-03,4.170857147428127035e-03,4.601069203374924706e-03,5.216830225353163639e-03,5.933702327747848726e-03,6.677583244542397573e-03,7.384706329330719375e-03,8.001640555303616426e-03,8.485290515258895813e-03,8.802896421595318710e-03,8.932034106317956329e-03,8.860615021031270980e-03,8.586886236949312773e-03,8.119430444883791662e-03,7.477165955249186202e-03,6.689346698068987691e-03,5.795562222966482713e-03,4.845737699166848683e-03,3.900133915502143351e-03,3.029347280405901999e-03,2.314309821915617668e-03,1.846289187669958006e-03,1.726888644915188084e-03,2.068047080496722510e-03,2.992039000866007076e-03,4.631474532077422060e-03,4.235937533184147390e-03,3.004712976722393597e-03,2.034217598059093191e-03,1.298430200274732068e-03,7.822355361550495509e-04,4.917972622261626396e-04,4.188868665299839305e-04,4.452358129889424855e-04,4.633392916224987222e-04,4.460440265035579073e-04,4.000544376729584244e-04,3.446712874117674615e-04,3.069470781784227882e-04,3.110635045433488726e-04,3.559675516984559104e-04,4.193264402593231688e-04,4.804704264279802063e-04,5.268353511198941392e-04,5.518684585919641627e-04,5.531851462445861942e-04,5.318363554874968018e-04,4.922954758272055607e-04,4.429200555130827048e-04,3.963539460600868833e-04,3.676109869497975352e-04,3.659558848030914735e-04,3.851534947650048484e-04,4.061233655222504214e-04,4.081895997441459386e-04,3.790052771198264563e-04,3.360912175708100059e-04,3.851450512272822763e-04,6.511713119796315582e-04,1.129044576249507584e-03,1.809780035480220090e-03,2.709845846611612635e-03,9.357400378390882956e-02,3.230140945966528034e-03,1.255108355504800099e-01,4.760283132130652475e-03
